id,name,age,income,is_active,signup_date,tier
17856,Michele,47,56352.8,True,2021-09-15,free
17857,Lisa,30,88454.89,True,2020-07-14,bronze
17858,Michael,59,60027.32,True,2019-08-09,free
17859,Peter,31,46890.05,True,2022-05-19,free
17860,Regina,64,50770.09,True,2023-07-04,bronze
17861,Vincent,25,,True,2023-12-09,silver
17862,Jennifer,41,49603.21,True,2025-03-17,free
17863,Adam,35,54588.57,True,2021-12-13,free
17864,Daniel,52,50977.01,False,2023-12-07,gold
17865,Amber,42,68602.64,True,2023-03-24,free
17866,David,34,,False,2020-04-10,silver
17867,Anthony,49,58085.15,True,2020-07-09,free
17868,Kathleen,41,46599.53,True,2025-04-25,free
17869,John,24,58932.72,True,2024-07-22,gold
17870,Paul,30,45390.4,True,2021-12-07,free
17871,Kimberly,44,107014.77,True,2024-05-13,free
17872,Arthur,65,76329.36,False,2020-07-04,free
17873,Kenneth,22,83296.5,True,2024-12-17,silver
17874,Kara,53,72614.83,True,2024-07-21,silver
17875,Jonathan,43,42210.7,False,2025-04-02,bronze
17876,Virginia,59,66243.11,False,2024-01-06,free
17877,Glenn,62,66284.36,False,2021-12-15,free
17878,Kimberly,48,76354.84,True,2022-09-18,free
17879,Mallory,27,,True,2024-01-08,free
17880,Kristi,63,47577.29,False,2024-08-06,bronze
17881,Darrell,43,90877.94,True,2024-04-12,bronze
17882,Kelli,39,72832.7,False,2023-05-01,silver
17883,Chase,29,55140.73,False,2019-10-08,free
17884,Carlos,49,60086.51,False,2024-12-15,free
17885,David,44,,True,2022-11-23,bronze
17886,Ana,50,55162.09,True,2021-10-17,gold
17887,Jacob,37,61926.37,True,2025-04-22,silver
17888,Tamara,56,65113.18,True,2019-09-14,free
17889,Emily,58,57428.46,True,2020-09-07,bronze
17890,Molly,57,70994.19,True,2019-12-24,free
17891,David,30,55429.82,True,2023-12-15,free
17892,Brandi,31,50786.5,True,2024-07-17,gold
17893,Kathryn,61,75018.83,False,2022-06-30,free
17894,Brittany,57,69649.68,False,2019-09-21,silver
17895,David,39,59717.88,False,2020-02-17,free
17896,Patricia,35,50273.18,True,2022-10-12,free
17897,Thomas,65,72887.24,True,2024-02-24,gold
17898,Vanessa,46,59264.92,False,2023-04-20,gold
17899,Gabriella,60,56531.33,True,2024-12-06,free
17900,James,33,51377.5,True,2021-10-10,bronze
17901,Nicholas,63,42190.07,True,2024-11-12,silver
17902,Lynn,52,75232.2,True,2024-01-18,silver
17903,John,51,46963.55,True,2020-08-24,bronze
17904,John,20,39469.65,True,2024-06-06,gold
17905,Felicia,21,58665.72,True,2021-12-31,bronze
17906,Melissa,22,64393.24,False,2024-06-19,free
17907,Barbara,27,82710.11,True,2023-12-12,gold
17908,Victoria,46,64722.37,False,2022-07-13,gold
17909,Brian,49,29663.12,True,2023-02-22,silver
17910,Eric,48,45317.54,False,2021-05-17,gold
17911,Jeff,19,82872.23,True,2023-12-11,silver
17912,Kellie,29,59639.01,False,2021-10-15,bronze
17913,Julie,44,44009.3,True,2022-03-02,free
17914,Ronald,22,39867.25,False,2021-03-11,free
17915,Joseph,54,,True,2023-01-29,silver
17916,Jennifer,44,46220.81,True,2023-11-01,free
17917,Ruben,40,,True,2023-12-15,free
17918,Zachary,50,54174.32,True,2024-08-10,bronze
17919,Sarah,21,,True,2021-06-14,bronze
17920,David,38,43716.71,True,2021-01-06,free
17921,Jeffrey,41,80929.83,False,2019-06-30,bronze
17922,Vincent,61,93685.03,False,2023-09-21,bronze
17923,Richard,48,44263.46,True,2020-10-08,bronze
17924,Elizabeth,61,,False,2024-02-15,gold
17925,Danielle,65,64604.17,False,2024-11-06,free
17926,Tammy,41,61012.17,True,2021-04-30,silver
17927,Danny,27,80310.45,True,2023-03-05,gold
17928,Jay,19,42109.24,True,2020-12-15,gold
17929,Joseph,48,63366.0,False,2024-08-11,gold
17930,Jennifer,42,66671.32,True,2022-12-14,silver
17931,Veronica,21,61745.69,True,2022-06-19,bronze
17932,Hannah,28,53931.53,True,2024-11-06,silver
17933,Pamela,34,,True,2019-06-04,free
17934,Heather,61,106462.54,False,2022-09-01,free
17935,Todd,19,34539.42,True,2020-12-14,gold
17936,Isaac,23,94247.71,True,2024-09-13,free
17937,Sheila,26,52588.16,True,2024-01-29,free
17938,Beth,22,42852.16,False,2019-11-05,free
17939,Nicole,37,43857.54,True,2019-12-02,bronze
17940,Stephanie,46,57932.24,True,2020-10-12,free
17941,Clifford,38,62013.09,True,2024-10-30,free
17942,Edward,26,61179.33,True,2024-03-30,free
17943,Dennis,45,,True,2020-08-28,bronze
17944,Michael,25,84255.64,False,2022-06-27,bronze
17945,Debra,48,42957.92,True,2019-09-20,free
17946,Reginald,37,54540.67,True,2020-12-12,gold
17947,Justin,44,59548.08,True,2019-09-19,silver
17948,Terri,25,,True,2019-10-08,bronze
17949,William,38,43342.11,True,2021-11-21,free
17950,Dalton,45,,True,2023-04-13,gold
17951,William,40,,False,2023-10-02,free
17952,Erica,23,66141.88,False,2021-12-17,silver
17953,Tyler,20,66511.38,False,2023-07-31,silver
17954,Debra,22,48914.18,True,2024-05-06,gold
17955,Jason,26,43330.35,True,2019-07-29,free
17956,Samuel,24,46449.93,True,2024-09-22,free
17957,Brendan,21,,False,2021-08-16,bronze
17958,Mary,56,24884.63,True,2020-07-08,gold
17959,Connie,22,56811.68,True,2021-11-23,free
17960,Kenneth,28,57950.17,True,2021-07-11,gold
17961,Veronica,32,44597.21,True,2021-01-26,silver
17962,Mary,51,67403.83,True,2020-04-05,free
17963,Maria,30,56377.09,False,2023-04-10,silver
17964,Mary,65,67079.77,True,2024-04-14,bronze
17965,David,24,51716.44,True,2021-12-28,silver
17966,Annette,57,51812.0,True,2022-05-20,bronze
17967,Amy,23,72134.89,False,2019-10-06,silver
17968,Robert,56,37223.21,True,2021-04-11,silver
17969,Laura,47,59819.58,False,2022-06-29,bronze
17970,Joseph,39,,True,2020-11-08,free
17971,Eric,42,76732.49,True,2024-01-07,bronze
17972,Jennifer,45,64868.25,True,2022-09-23,free
17973,Shane,37,44772.76,True,2021-12-31,free
17974,Wayne,56,52105.69,True,2024-08-16,bronze
17975,Julie,20,32519.56,True,2021-10-27,gold
17976,Douglas,22,49939.96,False,2020-01-04,free
17977,Patrick,18,76111.67,True,2025-01-23,silver
17978,Kathryn,32,79732.59,True,2022-06-22,free
17979,Lucas,43,55905.33,True,2023-06-13,free
17980,Joseph,20,87128.14,False,2025-01-18,silver
17981,Jessica,57,50446.59,True,2024-08-23,free
17982,David,58,,True,2025-03-13,gold
17983,Jennifer,64,,True,2023-11-22,free
17984,Troy,59,58775.75,False,2020-05-26,free
17985,Charles,51,60980.58,False,2021-06-20,bronze
17986,Kyle,22,50214.82,False,2021-06-27,silver
17987,Carrie,48,77113.12,True,2022-12-01,bronze
17988,Travis,30,33608.36,True,2019-11-11,silver
17989,Victoria,60,33176.6,True,2023-05-08,silver
17990,Gabriela,18,61579.83,True,2023-12-23,gold
17991,Erin,39,26709.93,True,2020-12-15,silver
17992,Jessica,32,70979.93,True,2024-10-04,gold
17993,Taylor,43,56937.68,True,2019-08-27,silver
17994,Valerie,35,70369.28,True,2020-01-05,free
17995,William,65,61167.33,True,2024-11-30,bronze
17996,Joshua,26,64709.26,False,2021-10-03,free
17997,Olivia,18,58597.6,True,2020-03-19,bronze
17998,Bobby,60,77973.78,True,2019-10-08,bronze
17999,Kevin,26,,False,2024-01-16,gold
18000,Angela,40,65754.22,True,2021-12-02,silver
18001,Mary,60,64422.63,True,2021-05-29,silver
18002,Randy,62,70542.77,True,2020-05-22,gold
18003,William,19,57862.83,True,2019-12-10,free
18004,Timothy,31,,True,2024-08-01,silver
18005,Johnny,55,,True,2025-03-25,silver
18006,Kristina,57,40400.95,True,2019-06-03,bronze
18007,Colleen,35,58411.46,True,2021-11-11,free
18008,Robert,33,,True,2020-02-27,free
18009,Susan,46,70346.95,True,2023-06-04,gold
18010,James,61,,False,2025-02-09,bronze
18011,Michael,28,49483.31,True,2023-09-16,free
18012,John,23,54091.84,True,2024-05-22,silver
18013,Shelly,20,38865.72,False,2023-10-11,silver
18014,Tara,31,48787.12,True,2021-04-30,gold
18015,Courtney,19,41050.36,False,2019-12-04,bronze
18016,Joseph,49,54739.94,True,2020-06-05,silver
18017,Darryl,48,52623.7,True,2022-02-17,gold
18018,Ricky,28,72435.62,True,2024-07-01,free
18019,Eric,39,64093.71,True,2020-03-08,bronze
18020,Tonya,20,76087.27,True,2023-07-04,silver
18021,Juan,48,27980.12,False,2021-12-03,bronze
18022,Daniel,50,43709.73,True,2022-11-07,gold
18023,Brittany,41,65192.04,True,2019-06-14,free
18024,Clinton,18,64102.82,True,2025-04-01,gold
18025,Lori,61,55056.38,True,2022-07-28,free
18026,Amanda,32,74466.07,True,2023-03-01,gold
18027,Jeffrey,54,59266.42,True,2025-01-31,free
18028,Nicholas,44,94241.88,True,2020-08-04,silver
18029,Patty,55,61522.66,True,2024-10-04,bronze
18030,Julie,65,50583.6,True,2024-01-25,free
18031,Tammy,44,83518.0,True,2020-11-05,gold
18032,Travis,61,60301.49,False,2023-03-04,silver
18033,Samantha,29,69227.34,True,2023-11-16,silver
18034,Kendra,20,45605.6,False,2023-04-17,silver
18035,Angela,47,65380.32,True,2023-11-09,gold
18036,Robert,49,59227.89,True,2024-03-23,silver
18037,Alex,40,70089.13,True,2019-09-04,free
18038,Jason,19,,False,2022-12-03,free
18039,Christine,24,35087.12,False,2022-10-27,free
18040,Erin,51,70639.57,True,2020-03-29,free
18041,David,49,,False,2023-03-30,silver
18042,Lisa,56,50026.88,True,2022-09-09,free
18043,Laurie,49,62047.28,True,2022-07-02,bronze
18044,Jessica,60,62470.88,False,2021-08-20,silver
18045,Samuel,60,66524.48,True,2021-06-25,silver
18046,Hannah,31,66095.93,True,2020-04-29,gold
18047,Kiara,20,80974.14,False,2020-11-24,silver
18048,Joseph,63,55275.34,False,2019-06-15,silver
18049,Kimberly,49,,False,2021-10-09,free
18050,Katherine,60,54209.98,True,2024-01-23,silver
18051,Christopher,53,36972.22,True,2021-03-16,free
18052,Brian,34,79176.88,False,2023-01-25,free
18053,Thomas,65,,True,2019-05-15,free
18054,Kimberly,20,,True,2020-01-09,bronze
18055,Paul,27,61189.96,True,2023-04-23,gold
18056,Nicole,64,63356.28,False,2021-05-17,bronze
18057,Maria,57,76807.89,True,2024-12-15,silver
18058,Thomas,35,27265.05,True,2022-08-30,bronze
18059,Rebecca,20,72243.97,False,2020-12-01,free
18060,Michael,56,,True,2019-10-26,free
18061,William,27,46519.02,True,2021-05-03,gold
18062,Troy,26,60146.47,True,2025-03-25,free
18063,Todd,63,73096.84,False,2024-02-29,bronze
18064,Jerry,63,43957.27,True,2021-12-17,bronze
18065,Lori,28,57085.58,True,2024-10-26,silver
18066,Emily,50,76444.15,True,2023-06-22,bronze
18067,Amanda,53,38843.46,True,2020-01-27,bronze
18068,Christy,43,63977.45,False,2019-08-14,silver
18069,Johnny,44,64142.24,True,2021-10-19,silver
18070,Joshua,55,63104.71,True,2022-12-23,bronze
18071,Timothy,39,41345.92,True,2020-03-13,bronze
18072,Kathryn,43,59207.73,True,2022-11-08,bronze
18073,Kevin,39,60191.35,True,2022-12-25,bronze
18074,Matthew,22,57399.18,True,2019-08-29,bronze
18075,Kelly,52,72022.39,True,2021-03-10,gold
18076,Isaac,19,59933.25,True,2020-09-27,free
18077,Kerri,52,63238.18,True,2021-06-18,silver
18078,Brian,26,39226.46,True,2023-10-30,free
18079,Heather,35,46394.66,False,2025-02-03,free
18080,Jerry,60,50049.17,False,2022-12-16,free
18081,Stephen,29,51293.41,True,2021-07-18,silver
18082,Wendy,20,60273.23,True,2021-02-08,free
18083,Veronica,35,46703.82,False,2020-09-10,silver
18084,Joshua,55,41492.73,False,2022-02-23,bronze
18085,Susan,24,61596.35,True,2021-06-05,bronze
18086,Ethan,50,,True,2023-11-09,free
18087,Jessica,23,64450.28,False,2024-03-25,silver
18088,Alejandro,35,92191.15,False,2024-04-18,bronze
18089,Joe,62,40964.02,True,2021-01-27,free
18090,Raymond,39,60490.01,True,2021-02-23,silver
18091,Linda,56,59285.66,False,2021-07-31,silver
18092,Anthony,26,61545.82,False,2022-04-21,bronze
18093,Charles,52,91672.99,False,2021-05-09,free
18094,Christopher,40,20921.25,True,2019-08-18,free
18095,Candice,29,54084.11,True,2023-03-07,bronze
18096,Kayla,41,59872.96,True,2024-09-21,silver
18097,Joshua,57,67730.49,False,2023-07-23,free
18098,Matthew,26,70445.97,True,2022-02-09,silver
18099,Leslie,30,34008.01,True,2024-07-11,bronze
18100,Lisa,57,57183.79,True,2024-03-15,free
18101,Dawn,59,45707.35,False,2024-12-06,bronze
18102,Jason,34,,False,2024-04-28,free
18103,Richard,24,62256.23,True,2024-11-26,silver
18104,Michael,34,51137.45,True,2024-02-01,free
18105,Brandi,41,86659.96,False,2021-04-01,free
18106,John,19,55545.92,True,2020-10-02,free
18107,Brandon,52,55023.22,False,2024-12-20,silver
18108,James,45,46411.25,True,2022-10-18,free
18109,Austin,36,15068.96,True,2025-04-29,bronze
18110,Thomas,50,60875.89,True,2023-08-10,free
18111,Kellie,38,,True,2024-04-17,free
18112,Crystal,27,62780.86,False,2020-11-07,silver
18113,Robert,63,104487.53,True,2020-01-04,silver
18114,Meghan,62,63025.54,False,2019-05-01,free
18115,Hannah,26,62776.11,False,2020-09-04,bronze
18116,Amber,55,74882.07,True,2024-12-24,free
18117,Anthony,23,80117.32,True,2023-09-12,silver
18118,Alejandro,59,63048.79,True,2020-07-02,silver
18119,William,52,62808.53,True,2020-01-03,gold
18120,Tanner,35,51743.03,True,2019-10-03,bronze
18121,Michelle,36,68272.15,True,2021-11-12,free
18122,Jesus,22,68975.52,False,2023-12-29,silver
18123,David,42,60584.68,False,2020-07-22,bronze
18124,Omar,28,42015.8,True,2020-02-04,bronze
18125,Clifford,27,62879.09,True,2020-09-30,bronze
18126,Michelle,34,71605.54,False,2020-12-03,free
18127,Daniel,53,45611.35,True,2019-09-29,bronze
18128,Michael,43,63883.87,False,2023-11-06,free
18129,Katherine,48,71319.6,False,2023-09-03,free
18130,Marcus,49,64849.98,True,2020-01-29,free
18131,Richard,38,87132.12,True,2021-03-11,bronze
18132,Evan,35,49453.87,True,2024-01-10,bronze
18133,Tony,35,44431.36,False,2023-08-13,free
18134,Derek,18,46185.06,False,2021-01-10,silver
18135,Stephanie,31,51386.53,False,2021-01-11,free
18136,Heather,25,49506.88,True,2021-11-07,bronze
18137,Allison,19,72145.46,False,2024-12-25,silver
18138,Jennifer,32,31379.81,False,2021-04-05,free
18139,Jerry,51,49285.61,True,2020-12-29,bronze
18140,Kathleen,53,74289.53,True,2023-01-22,gold
18141,Barbara,18,57165.73,False,2020-09-26,free
18142,Katie,38,41275.65,True,2025-02-09,gold
18143,Beverly,59,,True,2024-02-13,silver
18144,Joe,18,79378.37,False,2020-05-21,bronze
18145,Deanna,49,57190.69,True,2020-04-24,free
18146,Catherine,37,64605.64,False,2019-09-26,silver
18147,Curtis,64,56998.14,False,2020-01-04,silver
18148,Teresa,53,84050.4,False,2021-05-04,silver
18149,Christopher,56,55247.68,True,2023-11-21,free
18150,Jessica,47,51471.78,True,2020-09-25,bronze
18151,Sean,24,70735.31,True,2022-05-04,silver
18152,Paul,39,68837.03,False,2025-03-12,bronze
18153,Nicholas,62,57490.62,True,2024-12-24,bronze
18154,Anthony,27,62906.09,True,2023-10-02,bronze
18155,Deanna,25,70363.08,False,2019-07-18,bronze
18156,Cole,44,51586.64,True,2023-01-21,free
18157,Dawn,27,72012.79,True,2024-10-02,silver
18158,Patrick,31,61318.3,True,2021-04-11,silver
18159,Andrew,63,64319.61,False,2023-02-21,silver
18160,Adam,28,51445.72,True,2020-06-02,free
18161,Luis,23,59864.26,False,2020-11-17,silver
18162,Charles,38,46946.26,True,2022-12-14,free
18163,Alexander,50,51939.14,True,2023-02-01,silver
18164,Darren,36,76914.55,True,2020-10-20,silver
18165,Mary,56,44112.47,True,2022-07-13,free
18166,Sally,41,51179.5,True,2020-06-17,bronze
18167,Benjamin,35,47349.0,True,2023-01-02,silver
18168,Michael,52,65728.81,True,2024-08-08,silver
18169,Jocelyn,60,81134.67,False,2021-08-10,bronze
18170,Kyle,54,56410.46,True,2020-05-04,free
18171,Danielle,36,,True,2024-10-05,silver
18172,Nancy,41,70483.18,True,2025-02-06,free
18173,Stephanie,51,58365.84,True,2020-05-21,free
18174,Kimberly,39,66849.65,True,2024-08-12,silver
18175,Johnny,21,70329.51,False,2024-05-04,free
18176,Paula,27,50878.96,True,2023-06-14,bronze
18177,Samuel,19,,True,2024-10-28,free
18178,Allen,25,,True,2023-03-25,gold
18179,Susan,50,87567.84,True,2022-06-16,bronze
18180,Patricia,55,52140.74,True,2022-05-15,free
18181,Elizabeth,60,,True,2023-09-23,free
18182,Kayla,45,68523.6,False,2024-11-08,bronze
18183,Bryan,27,59050.83,True,2019-09-24,bronze
18184,Kenneth,62,25933.09,True,2022-06-19,silver
18185,Michael,18,43968.31,True,2022-08-21,silver
18186,Ashley,51,62886.08,True,2022-06-02,free
18187,Tammy,20,45628.1,True,2025-02-19,gold
18188,Richard,26,83535.36,True,2022-04-08,silver
18189,Robert,22,40987.62,True,2020-09-14,free
18190,Nancy,59,43191.3,True,2019-11-16,silver
18191,Michelle,27,44281.38,False,2022-02-05,silver
18192,Timothy,29,67567.39,True,2020-10-26,silver
18193,Angela,35,41677.81,True,2019-08-14,silver
18194,James,38,83257.36,True,2019-11-17,silver
18195,Ashley,38,78889.3,True,2024-11-03,free
18196,Lisa,18,,False,2019-11-14,silver
18197,Richard,20,35062.78,False,2024-02-01,silver
18198,Kathleen,22,63884.31,True,2020-04-27,bronze
18199,Christopher,42,27490.36,False,2024-05-14,free
18200,Jacqueline,25,81286.72,True,2024-07-06,silver
18201,Calvin,34,64638.27,True,2023-06-30,free
18202,Michelle,26,67537.06,True,2024-03-31,bronze
18203,Michael,49,53477.04,False,2024-08-07,bronze
18204,Regina,23,61686.22,True,2020-07-13,gold
18205,Kathy,57,60417.7,True,2019-05-21,free
18206,Linda,38,63089.51,True,2021-01-23,bronze
18207,Timothy,24,68667.7,True,2023-05-09,silver
18208,Deborah,24,37174.6,True,2021-09-28,free
18209,Sandra,64,62411.2,False,2022-09-26,gold
18210,Robert,56,79879.89,True,2024-06-02,silver
18211,Morgan,44,53370.2,True,2020-06-12,silver
18212,Angel,25,81109.37,True,2020-12-30,silver
18213,Kathryn,26,36490.59,True,2019-09-27,free
18214,Joshua,45,87202.3,False,2022-05-17,gold
18215,Craig,32,40985.87,True,2021-07-16,bronze
18216,Christine,19,61589.59,False,2019-07-07,bronze
18217,Lauren,24,64381.79,True,2021-07-02,free
18218,Evelyn,64,60902.45,True,2020-08-04,free
18219,Joshua,35,48742.6,True,2020-10-23,silver
18220,Monica,39,76566.37,True,2019-08-25,bronze
18221,Daniel,27,,True,2025-01-06,free
18222,Debbie,50,99017.78,True,2022-10-06,free
18223,Richard,24,45031.42,False,2023-05-15,bronze
18224,Laurie,20,75528.79,True,2020-05-18,free
18225,Christopher,31,38668.91,True,2020-06-05,gold
18226,Victoria,61,49179.61,False,2019-11-11,silver
18227,Joel,63,12986.35,True,2021-03-12,free
18228,Kristen,53,78835.85,True,2020-11-24,gold
18229,Tricia,30,68851.2,True,2021-04-28,free
18230,Matthew,33,28259.01,False,2024-12-23,free
18231,Duane,33,41456.73,True,2023-02-18,free
18232,Ruth,22,30237.94,True,2022-09-09,gold
18233,Jonathan,42,55081.54,True,2024-11-20,free
18234,Stephanie,55,54562.92,True,2025-03-21,bronze
18235,Tara,55,75742.92,True,2023-11-16,silver
18236,Susan,55,57992.51,True,2023-06-05,silver
18237,Cameron,56,85888.76,False,2023-01-31,silver
18238,Timothy,65,40874.12,False,2024-07-02,silver
18239,Monica,58,,False,2019-08-14,silver
18240,Timothy,43,50879.08,False,2020-01-16,bronze
18241,Michelle,30,51293.46,True,2022-08-23,bronze
18242,Bryan,61,71728.67,True,2025-02-19,silver
18243,Elizabeth,43,69415.82,True,2023-06-27,silver
18244,David,18,37874.38,True,2022-03-26,bronze
18245,Ashley,25,58185.61,False,2020-11-14,silver
18246,Nathaniel,21,,False,2024-05-02,free
18247,Tamara,38,80612.95,False,2022-10-10,gold
18248,Jessica,39,84857.46,False,2021-08-09,free
18249,Connie,54,66477.81,True,2025-03-27,free
18250,Hailey,20,62312.96,False,2025-01-24,free
18251,John,36,66964.29,True,2019-05-01,free
18252,Sean,18,44925.26,True,2022-04-29,free
18253,Stacie,46,,False,2024-09-22,free
18254,William,40,45656.44,True,2024-10-05,bronze
18255,Melissa,50,76820.24,True,2022-01-01,bronze
18256,Luke,58,54481.44,True,2023-02-11,bronze
18257,Travis,40,56296.16,False,2024-03-10,silver
18258,Charles,22,62744.48,True,2020-05-10,free
18259,Daniel,24,67115.63,True,2020-11-28,silver
18260,Anita,23,87715.76,True,2025-01-13,gold
18261,Cody,39,61500.4,True,2020-12-04,silver
18262,Patrick,30,58240.33,True,2023-09-01,free
18263,Dana,29,78214.26,True,2020-01-27,free
18264,Matthew,21,59066.73,False,2024-01-28,silver
18265,Edward,25,45536.12,True,2020-07-09,free
18266,Leslie,54,27148.68,True,2021-06-21,free
18267,Christopher,48,65533.05,True,2022-01-21,free
18268,Katherine,54,57938.68,True,2019-12-22,free
18269,Philip,62,84211.26,True,2020-12-31,free
18270,Elizabeth,43,56673.41,True,2024-07-27,gold
18271,Andrea,60,44422.33,True,2021-06-14,free
18272,Troy,25,71520.01,False,2019-07-07,free
18273,Shawn,57,61377.13,True,2024-03-06,free
18274,Larry,50,72759.22,False,2023-10-31,free
18275,Leah,62,63352.36,True,2024-04-03,free
18276,Frank,46,63590.71,True,2022-04-19,free
18277,Evan,22,,False,2022-06-27,silver
18278,Caitlin,45,51348.91,True,2023-04-05,gold
18279,Carol,57,61222.67,True,2021-01-30,gold
18280,Sharon,34,60869.21,False,2024-07-23,free
18281,Jacqueline,40,84911.76,False,2024-09-04,free
18282,Brian,62,60625.56,True,2025-03-18,silver
18283,Sandra,26,55765.73,True,2023-07-07,free
18284,Lance,19,76186.05,True,2020-03-20,free
18285,Sarah,49,46673.75,False,2024-05-31,bronze
18286,April,48,67935.65,True,2019-05-11,free
18287,Joseph,24,42734.39,True,2024-08-03,free
18288,Gregory,47,,True,2022-04-22,bronze
18289,Derrick,20,77017.43,True,2021-09-13,silver
18290,Rebecca,26,54694.91,True,2022-11-21,free
18291,Tara,27,27691.77,True,2021-03-21,free
18292,Kurt,63,,True,2024-04-22,silver
18293,Richard,64,57242.35,True,2025-02-23,free
18294,Crystal,43,95499.1,False,2019-07-02,bronze
18295,Benjamin,18,24051.52,True,2019-10-15,silver
18296,Keith,47,72921.42,True,2025-04-28,free
18297,Caroline,55,52031.51,True,2023-03-31,silver
18298,Jeffrey,32,59321.93,True,2022-11-17,bronze
18299,Benjamin,42,48893.38,True,2021-03-05,free
18300,John,23,,False,2019-07-28,silver
18301,Becky,35,63793.39,True,2019-12-05,free
18302,Danielle,18,46591.19,True,2021-12-26,free
18303,Tyler,20,73512.13,True,2020-09-16,bronze
18304,Debra,34,81477.13,True,2023-09-02,silver
18305,David,65,77195.03,True,2020-12-02,free
18306,Adrian,25,96153.28,True,2019-11-25,free
18307,Jessica,57,76525.99,False,2024-03-26,silver
18308,Brian,34,61856.86,True,2023-12-03,bronze
18309,Michael,42,51206.55,True,2023-01-07,free
18310,Eileen,58,73958.57,False,2019-08-15,bronze
18311,Mary,29,50074.67,True,2019-07-06,free
18312,David,46,78297.69,True,2025-02-14,silver
18313,Sandra,42,57112.38,True,2024-07-03,silver
18314,Jonathan,53,65617.79,True,2023-07-09,free
18315,Pamela,42,42404.08,False,2022-07-21,free
18316,Shane,46,56229.54,True,2023-10-30,free
18317,Edgar,28,45261.18,True,2021-08-29,gold
18318,David,21,85296.14,True,2023-08-25,gold
18319,Michelle,31,55733.82,True,2020-05-05,silver
18320,Mark,63,58993.85,True,2021-02-08,bronze
18321,William,55,43912.86,True,2019-09-20,bronze
18322,Robert,34,37034.46,True,2019-12-21,silver
18323,Kenneth,19,46952.85,True,2023-02-24,bronze
18324,Melanie,25,47091.89,True,2024-11-30,gold
18325,Frank,53,46751.05,True,2022-11-30,silver
18326,Hannah,27,46399.79,True,2019-06-26,free
18327,Diane,24,,True,2024-09-15,silver
18328,Susan,53,53103.19,False,2020-06-21,free
18329,Bailey,33,68743.27,True,2023-05-09,silver
18330,Vincent,31,52857.66,True,2019-08-16,free
18331,Gabriel,33,63638.49,True,2024-09-20,free
18332,Sara,42,70023.24,True,2025-02-03,silver
18333,Maria,58,49225.66,False,2019-05-04,gold
18334,Steven,21,78493.88,True,2022-02-28,bronze
18335,Angela,46,60898.57,True,2022-12-14,free
18336,Jerry,23,42176.72,True,2020-08-31,gold
18337,Carl,18,50250.59,True,2022-08-08,silver
18338,Diane,56,54623.36,False,2023-11-13,bronze
18339,Sara,18,53034.98,True,2025-03-27,free
18340,Kelly,57,23511.57,True,2021-02-17,free
18341,Loretta,20,42821.64,True,2019-09-09,bronze
18342,James,18,69978.66,True,2022-06-24,gold
18343,Cameron,18,56542.92,True,2024-11-27,free
18344,Felicia,56,64049.85,False,2025-02-22,free
18345,Nathan,38,63431.28,False,2021-11-16,gold
18346,Michele,62,56376.18,True,2023-11-30,gold
18347,Brandon,47,48709.18,True,2021-04-04,free
18348,Justin,49,,False,2023-09-10,bronze
18349,John,50,62285.02,True,2023-02-20,silver
18350,Tiffany,65,43603.3,True,2024-12-25,bronze
18351,Sheila,39,65937.39,True,2022-06-07,free
18352,Lisa,47,80821.2,True,2024-02-29,free
18353,Jennifer,63,26090.16,True,2021-10-11,bronze
18354,Regina,21,68027.93,False,2021-03-03,bronze
18355,Amanda,40,57054.56,False,2022-06-01,gold
18356,Emily,61,67647.88,False,2023-06-25,free
18357,Zachary,42,51387.21,True,2023-06-23,free
18358,Shawn,29,80726.3,True,2023-03-11,free
18359,Justin,34,57151.32,True,2020-01-10,free
18360,Luke,32,62630.36,False,2020-04-11,silver
18361,Ryan,27,66052.14,True,2021-02-20,silver
18362,Richard,52,62016.8,True,2023-04-08,silver
18363,Justin,46,62682.41,True,2023-11-12,gold
18364,Linda,29,64220.48,False,2021-01-22,free
18365,Suzanne,18,52619.42,False,2022-12-04,bronze
18366,Kelly,18,,True,2019-10-02,silver
18367,William,27,75506.78,False,2020-09-01,bronze
18368,Shane,35,36841.08,True,2024-02-14,bronze
18369,Victoria,64,,False,2020-10-08,free
18370,John,19,34259.14,False,2025-02-07,free
18371,Ryan,25,34578.73,False,2023-01-01,free
18372,Michael,39,45074.0,True,2021-02-13,silver
18373,Matthew,39,56616.52,True,2024-04-11,free
18374,Duane,43,67957.56,True,2025-03-07,free
18375,Veronica,43,65719.18,False,2021-04-15,gold
18376,Alexis,26,69172.49,False,2020-12-06,free
18377,Stephen,38,50594.56,True,2021-06-28,bronze
18378,Jennifer,48,89050.96,True,2022-08-27,silver
18379,Jessica,60,59501.85,False,2020-11-14,free
18380,Jeremiah,23,80267.92,True,2023-05-19,free
18381,Heather,31,53780.96,False,2022-04-11,silver
18382,Noah,50,49673.98,True,2020-04-13,silver
18383,Laura,24,64214.44,False,2021-03-02,gold
18384,Timothy,41,,False,2020-02-27,silver
18385,Thomas,26,40590.55,True,2019-12-26,free
18386,Nancy,28,,False,2020-12-26,free
18387,Gabriel,40,61582.16,True,2020-04-17,free
18388,Aaron,65,55410.3,True,2021-10-03,silver
18389,Pamela,19,80187.22,True,2020-05-21,free
18390,Stephen,32,49085.64,True,2019-05-24,silver
18391,Jacob,52,99601.64,True,2022-09-27,free
